province,province_en,year,region,data_type,gdp_billion_yuan,urbanization_rate_pct,fai_billion_yuan,avg_house_price,total_pop_10k,per_capita_area_m2,V_billion,K_billion,urban_q,delta_V,delta_GDP,muq_housing,muq_gdp,pc_gdp,deltaV_gdp,fai_gdp
湖北,Hubei,2013,Central,interpolated,24117.16,54.02,20040.44,8196.008289892437,5007.698918104875,34.144,14013.770351923144,84037.54348300319,0.16675606843217,1602.7975036224125,2716.5200000000004,0.07997815934292922,0.13555191402983172,48160.163768645565,0.06645879961083363,0.830961854546721
湖北,Hubei,2014,Central,interpolated,26833.68,55.46,23170.12,9165.0,5003.775282314143,35.232,16157.25443491598,103005.786308853,0.1568577359962089,2143.484082992836,2716.5200000000004,0.0925107027064528,0.11724237940934275,53626.86868621721,0.07988036240250447,0.8634715775100544
湖北,Hubei,2015,Central,actual,29550.2,56.9,26299.8,5717.240790678106,4990.263254683217,36.32,10362.290906157785,124155.29699341036,0.0834623343272077,-5794.963528758195,2716.5200000000004,-0.22034249419228263,0.10329051931953857,59215.713664540635,-0.1961057295300267,0.8900041285676576
湖北,Hubei,2016,Central,interpolated,33619.725,57.925,27843.85,6677.834826429526,5005.214554576205,37.408,12503.248448481854,145791.38214373984,0.0857612313199318,2140.9575423240694,4069.524999999998,0.07689157721809554,0.1461552551101948,67169.39830134135,0.06368158996910503,0.8281998142459523
湖北,Hubei,2017,Central,interpolated,37689.25,58.95,29387.9,8177.174868445882,5008.274709402441,38.495999999999995,15765.474022355997,167889.71303655283,0.0939037522741107,3262.2255738741424,4069.5250000000015,0.11100573956880697,0.13847620959646662,75253.9590714601,0.08655586337945548,0.7797422341914472
湖北,Hubei,2018,Central,interpolated,41758.775,59.975,30931.95,9056.187902678656,5051.191586456246,39.584,18107.518768771093,190427.1773847252,0.0950889417017823,2342.0447464150966,4069.5250000000015,0.07571603944837285,0.13156380376924187,82671.13667192461,0.056085092209124825,0.7407293437127885
湖北,Hubei,2019,Central,actual,45828.3,61.0,32476.0,9033.030417707392,5066.440610542884,40.672,18613.667755428076,213381.81851548897,0.0872317420712062,506.14898665698274,4069.5250000000015,0.015585324136500269,0.12530868949378007,90454.62785971424,0.011044463500871354,0.7086450948431428
湖北,Hubei,2020,Central,interpolated,48322.125,62.125,,8964.642828921375,5062.0,41.76,18950.2795872,202712.7275897145,0.0934834226371562,336.6118317719229,2493.824999999997,,,95460.53931252469,0.006965998117258355,
湖北,Hubei,2021,Central,interpolated,50815.95,63.25,,8968.52791380999,5105.0,42.01,19233.9991335,192577.0912102287,0.0998768805397679,283.71954630000255,2493.824999999997,,,99541.52791380999,0.005583277421754441,
湖北,Hubei,2022,Central,interpolated,53309.775,64.375,,8832.111348620288,5146.0,42.26,19207.189017,182948.2366497173,0.1049870136424169,-26.81011650000073,2493.8250000000044,,,103594.58802953751,-0.0005029118299599038,
湖北,Hubei,2023,Central,actual,55803.6,65.5,,8031.0487569859315,5189.0,42.51,17715.2399112,173800.82481723142,0.1019283995333699,-1491.9491058000021,2493.824999999997,,,107542.108306032,-0.026735714287250325,
湖南,Hunan,2005,Central,actual,6473.6,37.0,2748.0,,5865.830661254006,25.44,,7851.428571428572,,,,,,11036.118111558413,,0.42449332674246165
湖南,Hunan,2006,Central,interpolated,8386.460000000001,38.26,4022.86,,5919.706384270517,26.528,,11481.717142857142,,,1912.8600000000006,,0.430418041701474,14167.020212833511,,0.4796851114773098
湖南,Hunan,2007,Central,interpolated,10299.32,39.52,5297.719999999999,,5957.811015328238,27.616,,16205.351285714283,,,1912.8599999999988,,0.3610723103523778,17287.08744453616,,0.5143757063573129
湖南,Hunan,2008,Central,interpolated,12212.18,40.78,6572.58,,6007.774267184332,28.704,,21967.66372142857,,,1912.8600000000006,,0.29103639666614944,20327.295029550925,,0.5381987491176842
湖南,Hunan,2009,Central,interpolated,14125.04,42.04,7847.44,,6049.45343948074,29.792,,28716.720535357133,,,1912.8600000000006,,0.2437559254992712,23349.282941522128,,0.5555694001574508
湖南,Hunan,2010,Central,actual,16037.9,43.3,9122.3,6122.0,6191.39621757765,30.88,11704.671096470402,36403.18450858927,0.3215287688281421,,1912.8599999999988,,0.20969053857031658,25903.527147023295,,0.5687964134955324
湖南,Hunan,2011,Central,interpolated,18639.76,44.82,11746.8,6725.999999999999,6243.743291330603,31.968,13425.095027235882,46329.82528315981,0.2897721919990857,1720.4239307654807,2601.8599999999988,0.1464589446287909,0.2214952157183232,29853.50154590946,0.0922986095725203,0.6302012472263592
湖南,Hunan,2012,Central,interpolated,21241.62,46.34,14371.3,6486.0,6269.580981518497,33.056,13442.057862480391,58384.63401900181,0.2302328016324561,16.962835244508824,2601.8600000000006,0.0011803271272959874,0.18104555607356332,33880.44601802921,0.0007985659871755932,0.6765632753057441
湖南,Hunan,2013,Central,interpolated,23843.48,47.86,16995.8,6466.0,6239.6224144090065,34.144,13775.532874618795,72461.20231805171,0.1901090850542925,333.47501213840405,2601.8600000000006,0.01962102473189871,0.15308841007778395,38213.01741743032,0.013986004230020286,0.7128070231358845
湖南,Hunan,2014,Central,interpolated,26445.34,49.379999999999995,19620.3,6349.0,6297.870570417742,35.232,14087.578706237457,88458.44220214913,0.1592564638889287,312.0458316186614,2601.8600000000006,0.015904233453039016,0.13261061247789283,41990.92328797393,0.011799652854478763,0.7419189921551396
湖南,Hunan,2015,Central,actual,29047.2,50.9,22244.8,4262.270050286699,6328.180672752389,36.32,9796.381111392911,106280.32009204169,0.0921749304378174,-4291.197594844545,2601.8600000000006,-0.19290789734430272,0.11696486369848237,45901.34432329058,-0.14773188447921126,0.7658156379960891
湖南,Hunan,2016,Central,interpolated,31723.425,52.475,23251.275,4639.292750039826,6391.488366416981,37.408,11092.214788316764,124217.57908743958,0.0892966588932529,1295.8336769238522,2676.2249999999985,0.055731725547259324,0.11510013966975997,49633.86175696648,0.04084784908703434,0.7329370961678949
湖南,Hunan,2017,Central,interpolated,34399.65,54.05,24257.75,5928.6842790402525,6387.308210942533,38.495999999999995,14577.793770254866,142264.45013306758,0.1024696876599844,3485.5789819381025,2676.225000000002,0.14368929442912481,0.1103245354577404,53856.25503567781,0.10132600133833054,0.7051743259015717
湖南,Hunan,2018,Central,interpolated,37075.875,55.625,25264.225,6637.164429649029,6423.6155525214,39.584,16876.477156529596,160415.45262641422,0.1052048096378384,2298.68338627473,2676.2249999999985,0.09098570750833362,0.1059294318349365,57718.07901151083,0.06199943726951097,0.681419521454315
湖南,Hunan,2019,Central,actual,39752.1,57.2,26270.7,6735.316770368523,6423.055595147852,40.672,17595.241657333776,178665.3799950935,0.0984815393884197,718.76450080418,2676.2249999999985,0.02735992953382209,0.1018710959357763,61889.70251172946,0.01808117057474146,0.6608631996800169
湖南,Hunan,2020,Central,interpolated,42422.4,58.275000000000006,,6639.289309159112,6398.0,41.76,17738.8850448,169732.11099533882,0.1045110730125023,143.64338746622525,2670.300000000003,,,66305.72053766802,0.0033860268977291535,
湖南,Hunan,2021,Central,interpolated,45092.7,59.35,,6657.4342435656,6372.0,42.01,17821.1339371,161245.50544557188,0.1105217406702569,82.24889229999826,2670.2999999999956,,,70766.94915254237,0.0018239957310162902,
湖南,Hunan,2022,Central,interpolated,47763.0,60.425,,6621.872933396316,6351.0,42.26,17772.660639,153183.23017329327,0.116022234411,-48.47329809999792,2670.300000000003,,,75205.4794520548,-0.0010148713041475185,
湖南,Hunan,2023,Central,actual,50433.3,61.5,,5999.740790513834,6325.0,42.51,16131.84804855,145524.0686646286,0.1108534704711086,-1640.8125904500012,2670.300000000003,,,79736.44268774704,-0.03253430948302017,
内蒙古,Inner Mongolia,2005,West,actual,3905.0,47.2,2531.3,,2025.3686750320792,25.44,,7232.285714285716,,,,,,19280.440386677503,,0.6482202304737517
内蒙古,Inner Mongolia,2006,West,interpolated,5458.4,48.86,3718.88,,2050.636510362576,26.528,,10589.55142857143,,,1553.3999999999996,,0.4177064062298325,26618.07674064524,,0.6813132053348967
内蒙古,Inner Mongolia,2007,West,interpolated,7011.8,50.52,4906.460000000001,,2082.2393989209577,27.616,,14966.53385714286,,,1553.4000000000005,,0.3166030090941331,33674.32199983153,,0.6997432898827691
内蒙古,Inner Mongolia,2008,West,interpolated,8565.2,52.18,6094.040000000001,,2108.8680461916883,28.704,,20312.24716428572,,,1553.4000000000005,,0.25490479222322143,40615.153781041525,,0.7114883481996919
内蒙古,Inner Mongolia,2009,West,interpolated,10118.6,53.84,7281.620000000001,,2109.4970342100023,29.792,,26578.254806071433,,,1553.3999999999996,,0.21333164872651958,47966.88421886961,,0.7196272211570771
内蒙古,Inner Mongolia,2010,West,actual,11672.0,55.5,8469.2,,2130.8942216974215,30.88,,33718.54206576786,,,1553.3999999999996,,0.18341756010012747,54775.12624114374,,0.7255997258396162
内蒙古,Inner Mongolia,2011,West,interpolated,12904.0,56.46,9127.02,6986.999999999999,2150.02927223502,31.968,4802.314326585912,41159.63496247947,0.1166753381307592,,1232.0,,0.13498381728099643,60017.78750940402,,0.7073016119032859
内蒙古,Inner Mongolia,2012,West,interpolated,14136.0,57.42,9784.84,6762.0,2138.3154914096713,33.056,4779.662688498655,48886.49321435549,0.0977706187175461,-22.651638087256288,1232.0,-0.0023149727626876155,0.12590905932033636,66108.11200119459,-0.0016024079009094713,0.6921929824561404
内蒙古,Inner Mongolia,2013,West,interpolated,15368.0,58.379999999999995,10442.66,6660.000000000001,2135.542844759815,34.144,4856.203927772511,56884.82855363771,0.0853690527201556,76.54123927385535,1232.0,0.007329668807933549,0.11797760340756092,71962.96734439174,0.00498055955712229,0.6795067673086934
内蒙古,Inner Mongolia,2014,West,interpolated,16600.0,59.34,11100.48,4997.0,2144.5165615132023,35.232,3775.5137065368,65141.067125955815,0.0579590398670706,-1080.6902212357109,1232.0,-0.09735526943300749,0.11098619158811152,77406.72325834964,-0.06510182055636812,0.6687036144578313
内蒙古,Inner Mongolia,2015,West,actual,17832.0,60.3,11758.3,5218.900300229504,2119.3354931713498,36.32,4017.2101530287578,73642.31376965802,0.0545502978843655,241.6964464919579,1232.0,0.02055539036186846,0.10477705110432631,84139.58081415603,0.013554085155448514,0.6593932256617316
内蒙古,Inner Mongolia,2016,West,interpolated,17677.125,61.075,10108.525,5523.611575169844,2124.474792915713,37.408,4389.744092316951,80068.7230811751,0.0548247046211358,372.53393928819287,-154.875,0.036853441950056305,-0.015321226390596058,83207.03572923648,0.021074351133919846,0.571842140619586
内蒙古,Inner Mongolia,2017,West,interpolated,17522.25,61.849999999999994,8458.75,6247.391884082887,2123.1834235816245,38.495999999999995,5106.24759787216,84524.03692711635,0.0604117808792686,716.5035055552098,-154.875,0.08470560136606589,-0.018309442884586965,82528.19707136511,0.04089106738890324,0.4827433691449443
内蒙古,Inner Mongolia,2018,West,interpolated,17367.375,62.625,6808.974999999999,7183.922499925443,2123.5331965512123,39.584,6038.6571247113625,87106.81008076054,0.0693247418785357,932.409526839202,-154.875,0.13693830963385856,-0.022745714296204644,81785.27667100287,0.05368741832540623,0.3920555063733005
内蒙古,Inner Mongolia,2019,West,actual,17212.5,63.4,5159.2,7685.996058601417,2131.1029341948365,40.672,6661.930740696284,87910.6695767225,0.0757806847880074,623.2736159849219,-154.875,0.12080819041419637,-0.03001918902155373,80768.03669975307,0.03621052235206518,0.29973565722585327
内蒙古,Inner Mongolia,2020,West,interpolated,19066.125,64.85,,7796.527033380348,2127.0,41.76,6925.1497488,83515.13609788637,0.0829208940123521,263.2190081037161,1853.625,,,89638.5754583921,0.013805584936829905,
内蒙古,Inner Mongolia,2021,West,interpolated,20919.75,66.3,,7413.2295390404515,2126.0,42.01,6620.9969726,79339.37929299205,0.0834515852228859,-304.1527762000005,1853.625,,,98399.57666980245,-0.014539025380322448,
内蒙古,Inner Mongolia,2022,West,interpolated,22773.375,67.75,,7224.071698113207,2120.0,42.26,6472.1325232,75372.41032834243,0.0858687216583051,-148.8644494,1853.625,,,107421.58018867925,-0.006536775923638899,
内蒙古,Inner Mongolia,2023,West,actual,24627.0,69.2,,7007.721566776781,2119.0,42.51,6312.4637862,71603.78981192531,0.0881582357970204,-159.66873699999996,1853.625,,,116219.91505427088,-0.006483483047062166,
江苏,Jiangsu,2005,East,actual,18598.7,50.5,8941.9,,7727.8824187124765,25.44,,29928.672008774585,,,,,,24067.00696553647,,0.48078091479512003
江苏,Jiangsu,2006,East,interpolated,23164.06,52.52,12110.32,,7800.904336711301,26.528,,40542.558408335855,,,4565.360000000001,,0.3769809550862406,29694.070072093058,,0.5228064510280149
江苏,Jiangsu,2007,East,interpolated,27729.42,54.54,15278.74,,7846.563022795938,27.616,,53794.17048791906,,,4565.359999999997,,0.29880474437028165,35339.574689504334,,0.5509938541808664
江苏,Jiangsu,2008,East,interpolated,32294.78,56.56,18447.16,,7885.707337876983,28.704,,69551.62196352311,,,4565.360000000001,,0.24748308140656886,40953.5614451227,,0.5712118181328376
江苏,Jiangsu,2009,East,interpolated,36860.14,58.58,21615.58,,7919.132993392956,29.792,,87689.62086534695,,,4565.360000000001,,0.21120691649264098,46545.67618797781,,0.5864215382795617
江苏,Jiangsu,2010,East,actual,41425.5,60.6,24784.0,10128.697230255984,7966.024915722261,30.88,24915.668349608095,108089.1398220796,0.2305103768114039,,4565.360000000001,,0.18420593931568757,52002.72461895011,,0.5982788379138453
江苏,Jiangsu,2011,East,interpolated,47163.68,61.78,29008.24,9130.56555085645,8015.408663874448,31.968,23395.8492826195,131692.9228309756,0.1776545677602391,-1519.8190669885953,5738.18,-0.05239266729000433,0.1978120699497798,58841.26683716992,-0.03222435287044173,0.6150546352617099
江苏,Jiangsu,2012,East,interpolated,52901.86,62.96,33232.479999999996,8923.103081680343,8056.407301353502,33.056,23763.347795511287,158340.75668942684,0.1500772655906985,367.49851289178696,5738.18,0.011058413723314871,0.17266782376759127,65664.33153288107,0.006946797577472455,0.6281911448860209
江苏,Jiangsu,2013,East,interpolated,58640.03999999999,64.14,37456.72,9294.265466420118,8120.166965135273,34.144,25768.813939775653,187880.4388549555,0.1371553850780032,2005.4661442643664,5738.179999999993,0.05354089050681337,0.1531949407209172,72215.31312321126,0.03419960396112224,0.6387567266325195
江苏,Jiangsu,2014,East,interpolated,64378.219999999994,65.32,41680.96,10208.241314598536,8191.47904041567,35.232,29461.20794867558,220167.3769122077,0.1338127762698617,3692.394008899926,5738.18,0.08858706730602957,0.13766909399399632,78591.69227238013,0.05735470798819735,0.6474388387874036
江苏,Jiangsu,2015,East,actual,70116.4,66.5,45905.2,8588.567141845651,8229.965017333292,36.32,25672.286108311346,255064.2080665973,0.100650288423095,-3788.9218403642335,5738.18,-0.08253796607713797,0.12500065352073406,85196.47392464787,-0.05403759805643521,0.6546998990250498
江苏,Jiangsu,2016,East,interpolated,77495.17499999999,67.525,47988.05,10276.508115227438,8299.92362633516,37.408,31906.866494273796,290299.0476632674,0.1099103381533796,6234.58038596245,7378.774999999994,0.12991943590044708,0.15376275968704695,93368.53986717715,0.08045120726500006,0.6192391977952177
江苏,Jiangsu,2017,East,interpolated,84873.95,68.55,50070.899999999994,11860.9168798858,8338.901016561664,38.495999999999995,38075.243272934655,325854.995280104,0.1168471983687262,6168.376778660859,7378.775000000009,0.12319284811459069,0.14736653425442742,101780.73805101436,0.07267691416106896,0.5899442644062165
江苏,Jiangsu,2018,East,interpolated,92252.725,69.57499999999999,52153.75,13101.524061671456,8393.27649392034,39.584,43528.43236654744,361715.9955160988,0.1203386991621445,5453.189093612782,7378.775000000009,0.10455986565899446,0.14148119742108686,109912.64861442745,0.05911141479682884,0.5653356039076353
江苏,Jiangsu,2019,East,actual,99631.5,70.6,54236.6,14215.38402784944,8441.588950499574,40.672,48806.574375750744,397866.7957402938,0.1226706397676097,5278.142009203308,7378.774999999994,0.09731697800384441,0.13604789017010643,118024.58113540792,0.05297663900677303,0.5443720108600192
江苏,Jiangsu,2020,East,interpolated,106779.175,71.55,,14978.249970508434,8477.0,41.76,53022.933,377973.4559532791,0.1402821604661945,4216.358624249253,7147.675000000003,,,125963.40096732335,0.039486712874952,
江苏,Jiangsu,2021,East,interpolated,113926.85,72.5,,15880.047851677456,8495.0,42.01,56671.91283065,359074.78315561515,0.1578276044132278,3648.9798306500015,7147.675000000003,,,134110.47675103002,0.032029147041720205,
江苏,Jiangsu,2022,East,interpolated,121074.525,73.45,,14889.206027493832,8511.0,42.26,53552.7309345,341121.0439978344,0.1569904052440692,-3119.1818961499957,7147.674999999988,,,142256.52097285865,-0.025762495422963633,
江苏,Jiangsu,2023,East,actual,128222.2,74.4,,13916.149665845938,8529.0,42.51,50455.47629655,324064.99179794267,0.1556955474166411,-3097.2546379500054,7147.675000000003,,,150336.73349747917,-0.02415536964698785,
江西,Jiangxi,2005,Central,actual,4070.2,37.0,2280.8,,3944.280278870975,25.44,,6516.571428571429,,,,,,10319.246382676101,,0.5603655840007863
江西,Jiangxi,2006,Central,interpolated,5146.42,38.42,3510.1800000000003,,4006.827418068178,26.528,,9700.922857142858,,,1076.2200000000003,,0.3065996615558177,12844.126943908299,,0.6820624822692279
江西,Jiangxi,2007,Central,interpolated,6222.639999999999,39.84,4739.56,,4067.1289878661946,27.616,,13955.436714285715,,,1076.2199999999993,,0.22707171129809503,15299.834400542793,,0.7616638597122766
江西,Jiangxi,2008,Central,interpolated,7298.859999999999,41.26,5968.9400000000005,,4120.317655182142,28.704,,19226.60487857143,,,1076.2199999999993,,0.18030337044768405,17714.313824372715,,0.8177907234828454
江西,Jiangxi,2009,Central,interpolated,8375.079999999998,42.68,7198.320000000001,,4171.3405091746135,29.792,,25463.594634642857,,,1076.2199999999993,,0.14950988563998255,20077.670431314615,,0.859492685443005
江西,Jiangxi,2010,Central,actual,9451.3,44.1,8427.7,,4217.38660692185,30.88,,32618.114902910715,,,1076.2200000000012,,0.12770032155866975,22410.323930198643,,0.8916974384476211
江西,Jiangxi,2011,Central,interpolated,10905.8,45.6,10143.3,7578.0,4267.1074052066015,31.968,10337.21720855647,41130.50915776518,0.2513272366482453,,1454.5,,0.14339514753581184,25557.82867497794,,0.9300830750609768
江西,Jiangxi,2012,Central,interpolated,12360.3,47.1,11858.9,8058.0,4311.8657544614225,33.056,11485.311910298238,50932.88369987692,0.2254989522677663,1148.0947017417675,1454.5,0.09681291702786662,0.12265049878150587,28665.781134792946,0.0928856663464291,0.9594346415540076
江西,Jiangxi,2013,Central,interpolated,13814.8,48.6,13574.5,9134.0,4326.0844519462535,34.144,13491.815646339275,61960.73951488307,0.2177478150191948,2006.503736041037,1454.5,0.14781419102295015,0.10714943460164279,31933.72703065213,0.14524305353975714,0.9826056113733098
江西,Jiangxi,2014,Central,interpolated,15269.3,50.1,15290.1,9112.0,4417.858677381548,35.232,14182.827719487688,74152.80253913891,0.1912648913303282,691.012073148413,1454.5,0.04519343059551036,0.0951269121850086,34562.67190749087,0.04525499355886734,1.0013622104484161
江西,Jiangxi,2015,Central,actual,16723.8,51.6,17005.7,5917.997305310171,4412.12503704498,36.32,9483.494889828298,87450.86241218196,0.1084436977319876,-4699.33282965939,1454.5,-0.276338688184514,0.08553014577465202,37904.18417334963,-0.22573842992047358,1.0168562168885062
江西,Jiangxi,2016,Central,interpolated,18732.225,53.05,18258.8,6099.003952293602,4448.099399365905,37.408,10148.40727359622,101337.11929157286,0.1001450144284904,664.9123837679217,2008.4249999999993,0.036415995781098526,0.10999764497119194,42112.874102297166,0.03549564367115608,0.9747267075854578
江西,Jiangxi,2017,Central,interpolated,20740.65,54.5,19511.9,7555.324289715074,4478.031366165274,38.495999999999995,13024.343653928336,115782.16332699422,0.1124900699699722,2875.9363803321157,2008.425000000003,0.14739396882579942,0.10293333811673916,46316.446456160236,0.1386618249829256,0.9407564372379843
江西,Jiangxi,2018,Central,interpolated,22749.075,55.95,20765.0,8235.622283621577,4510.661097417988,39.584,14704.704318745526,130758.05516064452,0.1124573495734535,1680.36066481719,2008.4249999999993,0.08092273849348375,0.09672164700216708,50434.01512257732,0.0738650105473383,0.9127843659577367
江西,Jiangxi,2019,Central,actual,24757.5,57.4,22018.1,8093.407409187452,4523.96121285494,40.672,14891.752314855989,146238.25240261227,0.101832127163672,187.04799611046292,2008.4249999999993,0.008495192414897877,0.0912169987419441,54725.27025574621,0.007555205336179457,0.8893507018075331
江西,Jiangxi,2020,Central,interpolated,26618.15,58.875,,8202.606415929204,4520.0,41.76,15482.8461456,138926.33978248166,0.1114464411129066,591.0938307440119,1860.6500000000015,,,58889.71238938053,0.022206420459123265,
江西,Jiangxi,2021,Central,interpolated,28478.8,60.349999999999994,,8517.39400309803,4519.0,42.01,16169.69248035,131980.02279335758,0.1225162122124122,686.8463347500001,1860.6499999999978,,,63020.137198495235,0.024117811661657097,
江西,Jiangxi,2022,Central,interpolated,30339.449999999997,61.825,,8444.297542616781,4517.0,42.26,16119.1861592,125381.02165368968,0.12856161121196,-50.506321150000076,1860.6499999999978,,,67167.25702900154,-0.0016647078687978879,
江西,Jiangxi,2023,Central,actual,32200.1,63.3,,7938.605181576617,4516.0,42.51,15240.1499991,119111.9705710052,0.1279480972906498,-879.0361601000004,1860.6500000000015,,,71302.25863596103,-0.02729917485038868,
吉林,Jilin,2005,Central,actual,3620.3,53.3,2148.8,,2184.445938220302,25.44,,6139.4285714285725,,,,,,16573.081240680684,,0.5935419716598073
吉林,Jilin,2006,Central,interpolated,4629.76,53.32,3256.1000000000004,,2194.913957040397,26.528,,9088.557142857144,,,1009.46,,0.3100211909953625,21093.127523972416,,0.7032977951340891
吉林,Jilin,2007,Central,interpolated,5639.22,53.34,4363.4,,2210.073911574152,27.616,,12997.529285714289,,,1009.46,,0.2313471146353761,25515.979218918506,,0.7737594915608895
吉林,Jilin,2008,Central,interpolated,6648.68,53.36,5470.7,,2227.615043993628,28.704,,17818.352821428572,,,1009.46,,0.1845211764490833,29846.62910194917,,0.8228249818008988
吉林,Jilin,2009,Central,interpolated,7658.14,53.379999999999995,6578.0,,2235.164410416626,29.792,,23505.435180357144,,,1009.46,,0.15346001824262695,34262.08812340812,,0.8589553076856782
吉林,Jilin,2010,Central,actual,8667.6,53.4,7685.3,,2235.516028086898,30.88,,30015.46342133929,,,1009.46,,0.13134945935747466,38772.25611939597,,0.8866698970880059
吉林,Jilin,2011,Central,interpolated,9788.9,53.78,8751.44,6289.302744980824,2238.7809747986694,31.968,4501.213106842209,37266.13025027232,0.1207856323319032,,1121.2999999999993,,0.12812748530527537,43724.24149655954,,0.8940166923760586
吉林,Jilin,2012,Central,interpolated,10910.2,54.16,9817.58,6254.437968791187,2221.976259052458,33.056,4593.862623623204,45220.4037377587,0.1015882708669264,92.64951678099533,1121.300000000001,0.009437103316804684,0.11421348234493645,49101.33470396556,0.00849200901734114,0.8998533482429286
吉林,Jilin,2013,Central,interpolated,12031.5,54.54,10883.72,6655.449738706299,2201.799046437351,34.144,5003.4490885795285,53843.103550870765,0.0929264614892098,409.58646495632456,1121.2999999999993,0.03763294764623902,0.10302543615602013,54643.95136090063,0.03404284295028256,0.9046020861904168
吉林,Jilin,2014,Central,interpolated,13152.8,54.919999999999995,11949.86,6941.0,2196.9056654980823,35.232,5372.4298140379615,63100.80837332722,0.0851404277145345,368.98072545843297,1121.2999999999993,0.0308774098992317,0.09383373529062258,59869.662164205845,0.028053397410318183,0.9085411471321697
吉林,Jilin,2015,Central,actual,14274.1,55.3,13016.0,5352.327204943165,2189.9791100241473,36.32,4257.243268042494,72961.76795466086,0.0583489598372669,-1115.186545995468,1121.300000000001,-0.08567813045447664,0.08614781807006769,65179.16054387665,-0.07812657512525958,0.9118613432720801
吉林,Jilin,2016,Central,interpolated,13637.275,55.849999999999994,10558.75,5409.565506925647,2176.3659029264554,37.408,4404.11638118961,79872.4295569278,0.0551393817068084,146.87311314711678,-636.8250000000007,0.01391008529864963,-0.06031253699538305,62660.76389849063,0.010769975170781317,0.7742565871847565
吉林,Jilin,2017,Central,interpolated,13000.45,56.4,8101.5,5850.021432153328,2153.5293422461373,38.495999999999995,4849.8003029484435,83980.30807908141,0.0577492559134404,445.6839217588331,-636.8249999999989,0.0550125188864819,-0.0786058137381965,60368.11175482055,0.03428219190557504,0.6231707363975862
吉林,Jilin,2018,Central,interpolated,12363.625,56.95,5644.25,6785.539213646469,2150.2534124883455,39.584,5775.554523871899,85425.54267512733,0.0676092225230138,925.7542209234553,-636.8250000000007,0.16401722477272537,-0.11221462688994906,57498.455429457485,0.07487724845451518,0.4565206401844119
吉林,Jilin,2019,Central,actual,11726.8,57.5,3187.0,7134.788013334166,2148.9094499847365,40.672,6235.836484147148,84341.26554137096,0.0739357708723063,460.28196027524973,-636.8250000000007,0.14442483849239088,-0.11221462688994906,54570.93596979293,0.03925043151373348,0.2717706450182488
吉林,Jilin,2020,Central,interpolated,12177.9,59.2,,7271.30626450116,2155.0,41.76,6543.652104,80124.20226430241,0.0816688580862836,307.81561985285134,451.10000000000036,,,56509.97679814385,0.025276576409138798,
吉林,Jilin,2021,Central,interpolated,12629.0,60.9,,7117.249531396438,2134.0,42.01,6380.56723105,76117.99215108728,0.0838246917809544,-163.0848729499994,451.10000000000036,,,59179.94376757263,-0.012913522286008346,
吉林,Jilin,2022,Central,interpolated,13080.1,62.599999999999994,,6757.136170212766,2115.0,42.26,6039.5215518,72312.09254353291,0.0835202154904329,-341.0456792499999,451.10000000000036,,,61844.444444444445,-0.02607362934916399,
吉林,Jilin,2023,Central,actual,13531.2,64.3,,6361.117478510028,2094.0,42.51,5662.408518,68696.48791635626,0.0824264629786381,-377.11303380000027,451.10000000000036,,,64618.9111747851,-0.02786988839127352,
辽宁,Liaoning,2005,East,actual,8047.3,58.7,4059.6,,4233.787279995185,25.44,,11598.857142857143,,,,,,19007.331894126604,,0.5044673368707516
辽宁,Liaoning,2006,East,interpolated,10129.3,59.38,6248.539999999999,,4256.706158696469,26.528,,17267.454285714284,,,2081.999999999999,,0.33319783501425926,23796.09872602034,,0.6168777704283612
辽宁,Liaoning,2007,East,interpolated,12211.3,60.06,8437.48,,4280.006651182906,27.616,,24841.56157142857,,,2082.0,,0.24675614045899963,28531.03042871451,,0.6909567367929704
辽宁,Liaoning,2008,East,interpolated,14293.3,60.74,10626.419999999998,,4296.265254030822,28.704,,34225.903492857135,,,2082.0,,0.19592675614176744,33269.128312293586,,0.7434546255938096
辽宁,Liaoning,2009,East,interpolated,16375.3,61.42,12815.36,,4306.707446815754,29.792,,45329.96831821427,,,2082.0,,0.16246129644426688,38022.78237428778,,0.7826030668140431
辽宁,Liaoning,2010,East,actual,18457.3,62.1,15004.3,10846.0,4304.452398391657,30.88,14416.664812160783,58067.76990230355,0.248273092567808,,2082.0,,0.13876022206967337,42879.55421901402,,0.8129195494465604
辽宁,Liaoning,2011,East,interpolated,20514.52,63.16,15452.38,9408.159427557968,4308.933940084244,31.968,12959.551466770225,70616.76140718837,0.1835194818981179,-1457.1133453905586,2057.220000000001,-0.09429701737794169,0.13313288956134922,47609.27014722097,-0.07102839088560486,0.753241118973293
辽宁,Liaoning,2012,East,interpolated,22571.74,64.22,15900.46,9105.99071431806,4300.817940122979,33.056,12945.790111428652,82986.38333682896,0.1559989674316048,-13.761355341572198,2057.220000000001,-0.0008654690079137458,0.1293811625575613,52482.43546750686,-0.0006096718880144906,0.704441039990714
辽宁,Liaoning,2013,East,interpolated,24628.96,65.28,16348.54,9430.755463807243,4295.365677371509,34.144,13831.237034909824,95185.60416998752,0.1453080763159234,885.4469234811713,2057.2199999999975,0.054160611496878085,0.12583508986123515,57338.44764311512,0.03595145403951979,0.6637933554644614
