city,tier,year,gdp_100m,fai_100m,re_invest_100m,infra_invest_100m,inv_gdp_ratio,re_gdp_ratio,urban_rate,ter_share,urban_pop_10k,housing_stock_10k_m2,housing_price_yuan_m2,V_housing_100m,K_pim_100m,urban_q,delta_V,delta_V_over_V,MUQ,pop_growth
烟台市,二线,2014,4557.7475,2000.3740,1578.6123,421.7616,0.4389,0.3464,0.7507,0.3710,268.5572,22862.2537,7012.8899,16033.0468,12200.9940,1.3141,2612.9922,0.1947,1.3063,0.0213
烟台市,二线,2015,4751.8531,1932.1065,1727.6558,204.4507,0.4066,0.3636,0.7670,0.3780,272.8593,25595.3268,6982.1142,17870.9494,13828.0757,1.2924,1837.9026,0.1146,0.9512,0.0160
烟台市,二线,2016,4955.7835,1907.7107,1669.6829,238.0278,0.3849,0.3369,0.7858,0.3859,279.0353,28084.0578,7037.6021,19764.4424,15390.0846,1.2842,1893.4930,0.1060,0.9925,0.0226
烟台市,二线,2017,5206.0897,2111.2979,1768.6493,342.6486,0.4055,0.3397,0.8044,0.3895,283.2308,30595.8214,7284.2902,22286.8841,17116.6304,1.3021,2522.4417,0.1276,1.1947,0.0150
烟台市,二线,2018,5403.7365,2261.5859,1800.9872,460.5987,0.4185,0.3333,0.8224,0.3987,288.2098,33025.5400,7438.3436,24565.5314,18950.3006,1.2963,2278.6473,0.1022,1.0075,0.0176
烟台市,二线,2019,5738.6023,2296.0822,1803.6574,492.4248,0.4001,0.3143,0.8416,0.4048,294.0912,35334.7832,7597.9114,26847.0552,20772.6253,1.2924,2281.5238,0.0929,0.9937,0.0204
牡丹江市,三线,2005,1628.6731,593.3762,109.3018,484.0744,0.3643,0.0671,0.3331,0.3713,19.7598,3254.1046,2728.2020,887.7855,3560.2574,0.2494,,,,
牡丹江市,三线,2006,1886.9014,622.0895,165.5955,456.4940,0.3297,0.0878,0.3580,0.3758,20.2828,3683.6905,2895.5370,1066.6262,4093.3404,0.2606,178.8407,0.2014,0.2875,0.0265
牡丹江市,三线,2007,2174.6863,804.9887,200.3651,604.6235,0.3702,0.0921,0.3769,0.3801,20.6647,4169.5453,3066.7460,1278.6937,4795.9956,0.2666,212.0675,0.1988,0.2634,0.0188
牡丹江市,三线,2008,2618.0622,1044.8838,260.0727,784.8112,0.3991,0.0993,0.3978,0.3849,21.0449,4764.7625,3201.8129,1525.5878,5720.9795,0.2667,246.8941,0.1931,0.2363,0.0184
牡丹江市,三线,2009,2945.2915,1253.0853,321.5718,931.5135,0.4255,0.1092,0.4190,0.3893,21.4694,5459.2037,3341.0605,1823.9530,6831.0403,0.2670,298.3652,0.1956,0.2381,0.0202
牡丹江市,三线,2010,3442.9009,1409.7340,394.9321,1014.8020,0.4095,0.1147,0.4390,0.3899,21.8655,6266.2816,3605.4724,2259.2905,8069.9983,0.2800,435.3376,0.2387,0.3088,0.0185
牡丹江市,三线,2011,4036.5738,1644.0461,423.3921,1220.6540,0.4073,0.1049,0.4588,0.3953,22.1984,7079.6024,3853.1974,2727.9106,9512.2945,0.2868,468.6200,0.2074,0.2850,0.0152
牡丹江市,三线,2012,4723.0866,2060.1831,566.2596,1493.9235,0.4362,0.1199,0.4772,0.4015,22.8319,8122.7597,4170.8013,3387.8417,11334.6702,0.2989,659.9311,0.2419,0.3203,0.0285
牡丹江市,三线,2013,5619.5485,2479.6303,666.9352,1812.6951,0.4413,0.1187,0.4990,0.4082,23.4105,9292.0356,4613.2849,4286.6807,13530.9338,0.3168,898.8390,0.2653,0.3625,0.0253
牡丹江市,三线,2014,6517.7146,2580.4187,758.4853,1821.9334,0.3959,0.1164,0.5176,0.4157,23.6606,10557.5963,4831.0282,5100.4046,15773.0791,0.3234,813.7238,0.1898,0.3153,0.0107
牡丹江市,三线,2015,6965.6625,2869.2137,669.6986,2199.5151,0.4119,0.0961,0.5346,0.4189,24.2413,11600.0752,4911.4215,5697.2859,18247.9658,0.3122,596.8813,0.1170,0.2080,0.0245
牡丹江市,三线,2016,7611.1311,3007.1380,890.7666,2116.3713,0.3951,0.1170,0.5589,0.4251,24.7090,12948.3483,4874.7927,6312.0513,20798.9046,0.3035,614.7655,0.1079,0.2044,0.0193
牡丹江市,三线,2017,8202.0508,3264.6585,817.3844,2447.2741,0.3980,0.0997,0.5786,0.4318,25.3902,14109.4717,4943.8607,6975.5262,23543.5905,0.2963,663.4749,0.1051,0.2032,0.0276
牡丹江市,三线,2018,8715.6571,3783.8626,925.3563,2858.5062,0.4341,0.1062,0.5967,0.4346,25.9601,15373.9816,4921.3532,7566.0793,26738.8633,0.2830,590.5531,0.0847,0.1561,0.0224
牡丹江市,三线,2019,9674.8140,4104.9050,1122.0554,2982.8496,0.4243,0.1160,0.6151,0.4372,26.4159,16862.2740,4837.2295,8156.6689,30175.2966,0.2703,590.5896,0.0781,0.1439,0.0176
玉林市,三线,2005,395.7274,158.1537,82.4357,75.7181,0.3997,0.2083,0.4241,0.4348,181.7504,3661.5538,1996.8516,731.1579,948.9225,0.7705,,,,
玉林市,三线,2006,419.8693,171.4861,92.2315,79.2547,0.4084,0.2197,0.4394,0.4326,185.0530,3882.3284,2157.7053,837.6920,1096.6856,0.7638,106.5341,0.1457,0.6212,0.0182
玉林市,三线,2007,457.5007,188.1035,100.5058,87.5977,0.4112,0.2197,0.4584,0.4305,187.5380,4105.6941,2341.5245,961.3583,1257.3719,0.7646,123.6663,0.1476,0.6574,0.0134
玉林市,三线,2008,496.9057,224.8068,114.8992,109.9075,0.4524,0.2312,0.4753,0.4345,190.6058,4346.0230,2440.4559,1060.6277,1450.7444,0.7311,99.2694,0.1033,0.4416,0.0164
玉林市,三线,2009,532.4625,231.4597,129.3462,102.1135,0.4347,0.2429,0.4929,0.4375,193.1260,4601.0541,2556.4576,1176.2399,1645.9355,0.7146,115.6122,0.1090,0.4995,0.0132
玉林市,三线,2010,575.5843,263.9878,125.9457,138.0421,0.4586,0.2188,0.5124,0.4442,196.5094,4829.8342,2738.2656,1322.5369,1868.7750,0.7077,146.2969,0.1244,0.5542,0.0175
玉林市,三线,2011,628.1952,292.9003,158.3523,134.5480,0.4663,0.2521,0.5320,0.4508,199.9553,5109.1614,3028.1560,1547.1338,2114.9559,0.7315,224.5969,0.1698,0.7668,0.0175
玉林市,三线,2012,692.2394,315.5084,177.3153,138.1932,0.4558,0.2561,0.5512,0.4578,204.2492,5406.8867,3290.8137,1779.3057,2377.5905,0.7484,232.1719,0.1501,0.7359,0.0215
玉林市,三线,2013,752.9934,373.0189,193.6893,179.3296,0.4954,0.2572,0.5690,0.4633,206.4697,5715.9853,3482.2427,1990.4448,2691.1696,0.7396,211.1391,0.1187,0.5660,0.0109
玉林市,三线,2014,826.4310,409.2331,226.4958,182.7373,0.4952,0.2741,0.5853,0.4672,210.1913,6064.4896,3738.2995,2267.0878,3033.1234,0.7474,276.6430,0.1390,0.6760,0.0180
玉林市,三线,2015,862.6014,403.9191,220.1988,183.7203,0.4683,0.2553,0.6028,0.4759,216.7096,6381.3284,3946.1563,2518.1719,3361.2144,0.7492,251.0841,0.1108,0.6216,0.0310
玉林市,三线,2016,919.1941,417.7082,236.1283,181.5799,0.4544,0.2569,0.6240,0.4804,219.6054,6705.6712,4196.1310,2813.7875,3694.8922,0.7615,295.6156,0.1174,0.7077,0.0134
玉林市,三线,2017,962.6174,462.2318,255.3313,206.9004,0.4802,0.2652,0.6430,0.4786,224.1115,7041.7693,4458.5092,3139.5793,4064.7517,0.7724,325.7918,0.1158,0.7048,0.0205
玉林市,三线,2018,1021.2016,452.8913,249.6709,203.2204,0.4435,0.2445,0.6639,0.4815,228.8638,7350.5986,4588.7154,3372.9805,4416.0242,0.7638,233.4012,0.0743,0.5154,0.0212
玉林市,三线,2019,1080.7290,524.6854,265.6595,259.0259,0.4855,0.2458,0.6819,0.4903,233.2463,7665.8625,4844.5104,3713.7351,4830.3090,0.7688,340.7545,0.1010,0.6494,0.0191
玉溪市,三线,2005,387.3665,113.2344,84.8287,28.4057,0.2923,0.2190,0.4779,0.3875,126.1999,3139.1146,2201.7816,691.1645,679.4066,1.0173,,,,
玉溪市,三线,2006,418.8750,127.8531,92.9624,34.8907,0.3052,0.2219,0.4980,0.3954,128.1019,3367.1533,2285.3629,769.5167,790.2745,0.9737,78.3523,0.1134,0.6128,0.0151
玉溪市,三线,2007,456.4894,128.4368,102.8960,25.5408,0.2814,0.2254,0.5173,0.3982,130.4971,3601.9061,2319.1166,835.3240,898.9545,0.9292,65.8073,0.0855,0.5124,0.0187
玉溪市,三线,2008,492.5952,153.5900,120.8570,32.7330,0.3118,0.2453,0.5410,0.4072,133.6145,3861.8634,2364.6145,913.1818,1030.0706,0.8865,77.8578,0.0932,0.5069,0.0239
玉溪市,三线,2009,527.9478,168.4349,131.3689,37.0660,0.3190,0.2488,0.5578,0.4137,135.5311,4126.4038,2405.3246,992.5341,1172.7537,0.8463,79.3522,0.0869,0.4711,0.0143
玉溪市,三线,2010,573.8650,187.7256,142.6382,45.0874,0.3271,0.2486,0.5788,0.4216,137.4771,4396.3504,2425.2548,1066.2270,1331.1605,0.8010,73.6930,0.0742,0.3926,0.0144
玉溪市,三线,2011,643.0115,195.7653,179.3992,16.3661,0.3045,0.2790,0.5997,0.4209,140.1839,4723.5577,2493.8948,1178.0056,1493.6468,0.7887,111.7786,0.1048,0.5710,0.0197
玉溪市,三线,2012,710.4200,243.2936,185.0725,58.2211,0.3425,0.2605,0.6225,0.4260,144.0676,5040.3992,2537.7777,1279.1413,1699.5992,0.7526,101.1356,0.0859,0.4157,0.0277
玉溪市,三线,2013,776.8500,257.9530,219.5495,38.4035,0.3320,0.2826,0.6407,0.4343,146.1047,5401.6506,2548.1011,1376.3952,1915.0623,0.7187,97.2539,0.0760,0.3770,0.0141
玉溪市,三线,2014,834.4297,312.6396,224.3264,88.3132,0.3747,0.2688,0.6615,0.4309,148.8315,5749.4126,2609.5762,1500.3531,2179.8253,0.6883,123.9579,0.0901,0.3965,0.0187
玉溪市,三线,2015,885.3153,301.8467,253.3381,48.5086,0.3409,0.2862,0.6835,0.4338,150.7586,6126.2124,2615.7655,1602.4735,2427.1764,0.6602,102.1204,0.0681,0.3383,0.0129
玉溪市,三线,2016,933.3725,281.1113,262.8012,18.3101,0.3012,0.2816,0.7047,0.4380,153.6964,6496.9523,2563.0058,1665.1726,2647.6082,0.6289,62.6991,0.0391,0.2230,0.0195
玉溪市,三线,2017,1008.8786,321.0351,274.3399,46.6952,0.3182,0.2719,0.7250,0.4499,155.6626,6865.1509,2590.8730,1778.6734,2902.4531,0.6128,113.5008,0.0682,0.3535,0.0128
玉溪市,三线,2018,1089.7415,366.8774,278.2750,88.6023,0.3367,0.2554,0.7419,0.4534,157.8353,7219.1957,2701.5239,1950.2829,3196.7692,0.6101,171.6095,0.0965,0.4678,0.0140
玉溪市,三线,2019,1167.5280,347.7287,302.1903,45.5385,0.2978,0.2588,0.7615,0.4595,160.7800,7589.2334,2718.7943,2063.3564,3464.5787,0.5956,113.0735,0.0580,0.3252,0.0187
珠海市,二线,2005,2121.2660,569.3997,530.1117,39.2881,0.2684,0.2499,0.4727,0.3356,349.7632,7139.6173,4107.6119,2932.6777,3416.3983,0.8584,,,,
珠海市,二线,2006,2359.5424,556.2306,568.7814,0.0000,0.2357,0.2411,0.4795,0.3377,356.6393,8655.5180,4488.7210,3885.2206,3887.2189,0.9995,952.5429,0.3248,1.7125,0.0197
珠海市,二线,2007,2685.5500,823.6324,688.0485,135.5839,0.3067,0.2562,0.4894,0.3404,364.1345,10363.8719,5018.3651,5200.9693,4613.6709,1.1273,1315.7487,0.3387,1.5975,0.0210
珠海市,二线,2008,3023.5037,834.5938,896.3572,0.0000,0.2760,0.2965,0.4985,0.3441,368.7152,12455.3937,5286.6442,6584.7235,5332.9229,1.2347,1383.7542,0.2661,1.6580,0.0126
珠海市,二线,2009,3297.7515,1002.3476,910.6711,91.6765,0.3039,0.2761,0.5067,0.3461,374.6285,14432.3883,5520.4355,7967.3070,6201.9474,1.2846,1382.5835,0.2100,1.3793,0.0160
珠海市,二线,2010,3714.4292,965.7492,1083.6050,0.0000,0.2600,0.2917,0.5121,0.3463,380.9409,16652.2935,6121.4750,10193.6598,7012.6479,1.4536,2226.3528,0.2794,2.3053,0.0168
珠海市,二线,2011,4248.1384,1235.6491,1303.6387,0.0000,0.2909,0.3069,0.5167,0.3528,389.2901,19182.9540,6707.2633,12866.5123,8072.9808,1.5938,2672.8525,0.2622,2.1631,0.0219
珠海市,二线,2012,4785.8100,1543.0427,1485.0022,58.0404,0.3224,0.3103,0.5250,0.3568,397.0372,21912.4403,7494.4612,16422.1933,9414.1989,1.7444,3555.6810,0.2764,2.3043,0.0199
珠海市,二线,2013,5413.2156,1752.1741,1736.8299,15.3443,0.3237,0.3208,0.5351,0.3600,406.7656,24949.8719,8090.6937,20186.1771,10931.0181,1.8467,3763.9838,0.2292,2.1482,0.0245
珠海市,二线,2014,6269.5732,1807.0161,2184.8167,0.0000,0.2882,0.3485,0.5446,0.3656,415.8630,28613.4778,8438.9153,24146.6716,12464.7587,1.9372,3960.4945,0.1962,2.1917,0.0224
珠海市,二线,2015,6576.7813,1710.0366,2235.2173,0.0000,0.2600,0.3399,0.5520,0.3734,424.5793,32159.1440,8561.7005,27533.6960,13863.1763,1.9861,3387.0244,0.1403,1.9807,0.0210
珠海市,二线,2016,7126.5084,2214.2916,2290.8881,0.0000,0.3107,0.3215,0.5599,0.3737,431.0745,35603.3961,9044.2740,32200.6869,15730.8885,2.0470,4666.9909,0.1695,2.1077,0.0153
珠海市,二线,2017,7543.3735,1859.1578,2426.2560,0.0000,0.2465,0.3216,0.5646,0.3799,441.2390,39078.2927,9504.0533,37140.2174,17196.7741,2.1597,4939.5305,0.1534,2.6569,0.0236
珠海市,二线,2018,8044.0495,2233.6911,2576.0818,0.0000,0.2777,0.3202,0.5732,0.3824,450.6740,42600.5453,10163.8469,43298.5422,19000.5458,2.2788,6158.3248,0.1658,2.7570,0.0214
珠海市,二线,2019,8655.8591,2330.2280,2843.2639,0.0000,0.2692,0.3285,0.5813,0.3854,460.1906,46335.4139,10624.3233,49228.2418,20855.7602,2.3604,5929.6996,0.1369,2.5447,0.0211
白山市,三线,2005,692.0370,119.2941,75.1583,44.1358,0.1724,0.1086,0.3936,0.3468,88.8626,3553.3758,2506.9910,890.8281,715.7647,1.2446,,,,
白山市,三线,2006,782.5768,125.0227,86.4480,38.5746,0.1598,0.1105,0.4041,0.3562,90.8659,3759.0924,2673.9596,1005.1661,822.8933,1.2215,114.3380,0.1284,0.9145,0.0225
白山市,三线,2007,868.0336,134.3033,91.9374,42.3659,0.1547,0.1059,0.4161,0.3613,92.7583,3961.3381,2822.0579,1117.9126,936.6243,1.1936,112.7464,0.1122,0.8395,0.0208
白山市,三线,2008,974.8209,224.5204,135.4320,89.0884,0.2303,0.1389,0.4275,0.3666,94.4931,4253.3949,2926.5708,1244.7861,1137.7291,1.0941,126.8736,0.1135,0.5651,0.0187
白山市,三线,2009,1057.4851,189.4729,109.0212,80.4517,0.1792,0.1031,0.4371,0.3639,96.5931,4462.4484,3080.6460,1374.7224,1298.7588,1.0585,129.9363,0.1044,0.6858,0.0222
白山市,三线,2010,1198.1827,279.4000,146.3324,133.0676,0.2332,0.1221,0.4433,0.3667,98.2231,4737.0946,3234.8839,1532.3951,1545.6898,0.9914,157.6727,0.1147,0.5643,0.0169
白山市,三线,2011,1375.2387,290.8027,183.8431,106.9596,0.2115,0.1337,0.4559,0.3739,99.1963,5070.0886,3406.7971,1727.2763,1797.8502,0.9607,194.8812,0.1272,0.6701,0.0099
白山市,三线,2012,1586.2861,347.2114,206.5519,140.6596,0.2189,0.1302,0.4692,0.3753,101.5930,5425.7192,3619.1847,1963.6680,2100.1154,0.9350,236.3917,0.1369,0.6808,0.0242
白山市,三线,2013,1817.7764,355.1218,272.7952,82.3266,0.1954,0.1501,0.4811,0.3758,104.7006,5882.9531,3924.1762,2308.5745,2402.7344,0.9608,344.9065,0.1756,0.9712,0.0306
白山市,三线,2014,2027.2838,472.7048,251.8616,220.8432,0.2332,0.1242,0.4934,0.3838,106.1291,6275.2189,4082.5413,2561.8841,2815.3708,0.9100,253.3096,0.1097,0.5359,0.0136
白山市,三线,2015,2127.4415,492.2969,259.8042,232.4927,0.2314,0.1221,0.5012,0.3870,108.5058,6657.8453,4300.3756,2863.1236,3237.2834,0.8844,301.2395,0.1176,0.6119,0.0224
白山市,三线,2016,2209.7374,472.0217,289.9774,182.0443,0.2136,0.1312,0.5135,0.3913,110.8016,7067.9421,4376.2475,3093.1064,3628.3731,0.8525,229.9828,0.0803,0.4872,0.0212
白山市,三线,2017,2339.4123,519.2959,313.4645,205.8314,0.2220,0.1340,0.5252,0.3937,112.3077,7492.2066,4369.2498,3273.5322,4056.9597,0.8069,180.4258,0.0583,0.3474,0.0136
白山市,三线,2018,2448.1988,455.1381,321.5836,133.5545,0.1859,0.1314,0.5321,0.3962,113.7341,7905.7659,4533.8625,3584.3655,4410.6737,0.8127,310.8333,0.0950,0.6829,0.0127
白山市,三线,2019,2552.4735,538.3845,302.0659,236.3186,0.2109,0.1183,0.5454,0.3943,116.7122,8268.7559,4577.3394,3784.8902,4838.7914,0.7822,200.5247,0.0559,0.3725,0.0262
盐城市,三线,2005,179.1402,65.7670,36.5939,29.1732,0.3671,0.2043,0.4348,0.4101,84.8557,5019.1497,2384.0175,1196.5741,394.6022,3.0324,,,,
盐城市,三线,2006,216.0955,73.9466,46.5506,27.3960,0.3422,0.2154,0.4488,0.4121,86.6605,5098.8668,2615.8984,1333.8117,458.6837,2.9079,137.2377,0.1147,1.8559,0.0213
盐城市,三线,2007,247.9158,88.2758,55.6580,32.6178,0.3561,0.2245,0.4610,0.4219,88.4386,5193.0731,2795.7298,1451.8429,535.4924,2.7112,118.0312,0.0885,1.3371,0.0205
盐城市,三线,2008,296.4118,108.7445,65.6486,43.0959,0.3669,0.2215,0.4758,0.4233,90.8573,5301.9143,2906.8996,1541.2132,630.8496,2.4431,89.3703,0.0616,0.8218,0.0273
盐城市,三线,2009,330.6087,114.2271,83.2418,30.9853,0.3455,0.2518,0.4898,0.4230,93.4653,5440.9916,3018.6268,1642.4323,729.3055,2.2520,101.2191,0.0657,0.8861,0.0287
盐城市,三线,2010,381.7887,150.3179,97.6815,52.6364,0.3937,0.2559,0.5049,0.4229,94.9562,5599.7050,3267.9019,1829.9287,861.3907,2.1244,187.4963,0.1142,1.2473,0.0160
盐城市,三线,2011,449.3517,173.9208,115.4761,58.4446,0.3870,0.2570,0.5220,0.4242,97.8983,5782.6241,3554.7567,2055.5822,1013.7768,2.0276,225.6535,0.1233,1.2974,0.0310
盐城市,三线,2012,532.7783,220.0363,146.0184,74.0179,0.4130,0.2741,0.5344,0.4286,98.6920,6012.0472,3986.4918,2396.6977,1208.4686,1.9833,341.1155,0.1659,1.5503,0.0081
盐城市,三线,2013,627.0999,261.0051,169.9485,91.0566,0.4162,0.2710,0.5455,0.4347,101.3840,6270.5801,4229.8829,2652.3820,1439.2620,1.8429,255.6843,0.1067,0.9796,0.0273
盐城市,三线,2014,730.7484,302.2176,192.8748,109.3428,0.4136,0.2639,0.5600,0.4374,103.0263,6553.3217,4441.2642,2910.5033,1705.4980,1.7065,258.1214,0.0973,0.8541,0.0162
盐城市,三线,2015,765.3002,312.4643,199.6735,112.7908,0.4083,0.2609,0.5751,0.4391,106.0123,6830.0859,4670.2556,3189.8247,1975.3249,1.6148,279.3214,0.0960,0.8939,0.0290
盐城市,三线,2016,804.3519,308.1650,208.0495,100.1155,0.3831,0.2587,0.5914,0.4413,108.7189,7103.7842,5116.1335,3634.3909,2234.1068,1.6268,444.5662,0.1394,1.4426,0.0255
盐城市,三线,2017,853.8757,339.4375,221.4960,117.9415,0.3975,0.2594,0.6073,0.4447,111.8809,7382.4769,5343.8727,3945.1016,2517.6915,1.5670,310.7108,0.0855,0.9154,0.0291
盐城市,三线,2018,893.8968,374.5189,228.9626,145.5564,0.4190,0.2561,0.6242,0.4478,114.6020,7656.4433,5693.8106,4359.4339,2829.2682,1.5408,414.3322,0.1050,1.1063,0.0243
盐城市,三线,2019,922.9372,341.2284,223.7384,117.4901,0.3697,0.2424,0.6390,0.4539,117.2967,7907.3009,5889.8607,4657.2901,3099.7649,1.5025,297.8562,0.0683,0.8729,0.0235
石家庄市,二线,2005,1716.8504,438.6890,349.8665,88.8225,0.2555,0.2038,0.5160,0.2865,133.8216,7150.5833,3259.3122,2330.5983,2632.1341,0.8854,,,,
石家庄市,二线,2006,1917.9471,425.6371,413.4525,12.1846,0.2219,0.2156,0.5240,0.2955,136.5467,8232.8984,3592.8613,2957.9662,2991.9678,0.9886,627.3679,0.2692,1.4740,0.0204
石家庄市,二线,2007,2116.6286,495.2308,476.1004,19.1304,0.2340,0.2249,0.5387,0.3006,139.5801,9392.5704,3782.9962,3553.2058,3412.3994,1.0413,595.2396,0.2012,1.2019,0.0222
石家庄市,二线,2008,2379.1674,528.1878,567.1663,0.0000,0.2220,0.2384,0.5521,0.2992,142.3025,10687.6235,3938.4610,4209.2789,3855.2772,1.0918,656.0731,0.1846,1.2421,0.0195
石家庄市,二线,2009,2546.9095,656.4561,628.3202,28.1359,0.2577,0.2467,0.5624,0.3039,144.5106,12030.7170,4111.8912,4946.9000,4415.3513,1.1204,737.6211,0.1752,1.1236,0.0155
石家庄市,二线,2010,2858.6330,710.0532,632.5398,77.5134,0.2484,0.2213,0.5721,0.3040,146.5067,13290.4967,4441.0389,5902.3613,5015.0208,1.1769,955.4614,0.1931,1.3456,0.0138
石家庄市,二线,2011,3177.0967,918.2394,831.8276,86.4118,0.2890,0.2618,0.5847,0.3076,148.9280,14878.6143,4775.9561,7105.9609,5807.8847,1.2235,1203.5995,0.2039,1.3108,0.0165
石家庄市,二线,2012,3470.8118,812.4523,913.2877,0.0000,0.2341,0.2631,0.5963,0.3114,151.2023,16526.4597,5209.1605,8608.8981,6475.1398,1.3295,1502.9373,0.2115,1.8499,0.0153
石家庄市,二线,2013,3883.4454,932.3535,1099.5511,0.0000,0.2401,0.2831,0.6065,0.3120,153.8473,18422.8534,5560.7782,10244.5401,7245.6149,1.4139,1635.6420,0.1900,1.7543,0.0175
石家庄市,二线,2014,4366.5179,1196.6360,1281.6025,0.0000,0.2740,0.2935,0.6160,0.3160,156.3241,20534.0324,5887.7087,12089.8402,8261.1105,1.4635,1845.3001,0.1801,1.5421,0.0161
石家庄市,二线,2015,4678.8084,1109.3858,1342.7482,0.0000,0.2371,0.2870,0.6314,0.3197,160.0073,22630.5461,6264.3672,14176.6051,9163.9685,1.5470,2086.7649,0.1726,1.8810,0.0236
石家庄市,二线,2016,5116.9845,1258.7801,1315.1839,0.0000,0.2460,0.2570,0.6446,0.3191,162.9096,24566.1868,6317.7046,15520.1912,10193.6494,1.5225,1343.5861,0.0948,1.0674,0.0181
石家庄市,二线,2017,5501.8217,1426.9829,1490.7386,0.0000,0.2594,0.2710,0.6589,0.3212,165.6164,26674.3227,6637.1304,17704.0958,11365.7911,1.5577,2183.9046,0.1407,1.5304,0.0166
石家庄市,二线,2018,5849.0311,1576.7507,1579.4064,0.0000,0.2696,0.2700,0.6730,0.3227,170.3093,28806.6778,7003.0960,20173.5929,12658.3971,1.5937,2469.4971,0.1395,1.5662,0.0283
石家庄市,二线,2019,6352.4401,1683.3465,1735.2851,0.0000,0.2650,0.2732,0.6836,0.3255,174.3299,31058.0526,7094.0112,22032.6174,14025.2836,1.5709,1859.0245,0.0922,1.1044,0.0236
福州市,二线,2005,2420.0602,542.8679,447.0114,95.8565,0.2243,0.1847,0.4457,0.4094,90.1876,9386.5180,5119.4477,4805.3788,3257.2077,1.4753,,,,
福州市,二线,2006,2702.5224,527.3540,442.5913,84.7627,0.1951,0.1638,0.4627,0.4155,91.8501,10527.7914,5475.7032,5764.7061,3703.1315,1.5567,959.3273,0.1996,1.8191,0.0184
福州市,二线,2007,2988.7466,605.0065,556.0441,48.9624,0.2024,0.1860,0.4758,0.4191,93.8093,11873.0634,5901.6428,7007.0579,4215.5597,1.6622,1242.3518,0.2155,2.0535,0.0213
福州市,二线,2008,3285.7380,764.1002,682.3317,81.7684,0.2326,0.2077,0.4892,0.4221,96.0345,13425.3493,6064.5282,8141.8410,4874.2709,1.6704,1134.7830,0.1619,1.4851,0.0237
福州市,二线,2009,3523.1049,800.8814,727.6875,73.1940,0.2273,0.2065,0.5020,0.4215,98.4390,14970.3746,6386.6733,9561.0891,5553.2956,1.7217,1419.2482,0.1743,1.7721,0.0250
福州市,二线,2010,3860.0942,1013.5043,695.9743,317.5300,0.2626,0.1803,0.5137,0.4287,100.4148,16339.1602,6884.7858,11249.1618,6427.9674,1.7500,1688.0726,0.1766,1.6656,0.0201
福州市,二线,2011,4213.7234,1032.5439,899.7595,132.7844,0.2450,0.2135,0.5289,0.4397,101.6377,18037.3400,7313.4217,13191.4673,7299.8121,1.8071,1942.3055,0.1727,1.8811,0.0122
福州市,二线,2012,4762.2610,1246.3210,973.1509,273.1700,0.2617,0.2043,0.5426,0.4474,103.6056,19771.3619,7558.6719,14944.5237,8363.6378,1.7868,1753.0564,0.1329,1.4066,0.0194
福州市,二线,2013,5374.6305,1225.4211,1181.7741,43.6470,0.2280,0.2199,0.5574,0.4551,105.4598,21789.4746,7823.9258,17047.9233,9379.9679,1.8175,2103.3996,0.1407,1.7165,0.0179
福州市,二线,2014,5733.9646,1481.6981,1324.7467,156.9514,0.2584,0.2310,0.5739,0.4569,107.9277,23944.2604,8144.2049,19500.6964,10627.1668,1.8350,2452.7731,0.1439,1.6554,0.0234
福州市,二线,2015,6122.7564,1324.1094,1379.6456,0.0000,0.2163,0.2253,0.5878,0.4629,109.8233,26069.9247,8538.6625,22260.2289,11685.5970,1.9049,2759.5325,0.1415,2.0841,0.0176
福州市,二线,2016,6496.7865,1623.6699,1343.0708,280.5992,0.2499,0.2067,0.6032,0.4645,112.3856,28017.0130,8852.8959,24803.1700,13017.1270,1.9054,2542.9411,0.1142,1.5662,0.0233
福州市,二线,2017,6967.6184,1477.9959,1437.3635,40.6324,0.2121,0.2063,0.6153,0.4681,114.8930,30006.3641,9582.3739,28753.2202,14169.6947,2.0292,3950.0502,0.1593,2.6726,0.0223
福州市,二线,2018,7494.9242,1791.3820,1518.1653,273.2167,0.2390,0.2026,0.6328,0.4760,117.2399,32012.3744,10415.7065,33343.1495,15606.8344,2.1364,4589.9293,0.1596,2.5622,0.0204
福州市,二线,2019,7942.8429,1785.8559,1661.8494,124.0065,0.2248,0.2092,0.6497,0.4830,118.7036,34124.2254,11112.3684,37920.0963,17002.5194,2.2303,4576.9468,0.1373,2.5629,0.0125
绍兴市,二线,2005,2580.8581,662.0626,209.0365,453.0261,0.2565,0.0810,0.4700,0.3808,271.8659,6661.0385,3339.4886,2224.4462,3972.3759,0.5600,,,,
绍兴市,二线,2006,2987.4157,647.4810,216.2211,431.2599,0.2167,0.0724,0.4867,0.3848,276.1527,7197.8358,3382.1520,2434.4175,4520.5475,0.5385,209.9713,0.0944,0.3243,0.0158
绍兴市,二线,2007,3474.5821,794.3016,310.0557,484.2459,0.2286,0.0892,0.5029,0.3969,282.8179,7934.6984,3464.4657,2748.9490,5201.8355,0.5285,314.5315,0.1292,0.3960,0.0241
绍兴市,二线,2008,4053.3966,939.4023,354.9652,584.4371,0.2318,0.0876,0.5177,0.3987,288.2264,8724.6539,3503.6058,3056.7748,6011.1919,0.5085,307.8258,0.1120,0.3277,0.0191
绍兴市,二线,2009,4493.6938,1149.2224,477.9844,671.2381,0.2557,0.1064,0.5314,0.4021,292.2631,9740.4482,3560.7170,3468.2979,7010.1346,0.4948,411.5232,0.1346,0.3581,0.0140
